pet_name,pet_species,pet_breed,pet_age_group,pet_color,pet_gender,pet_temperaments,adopter_living,adopter_activity,adopter_experience,adopter_has_kids,adopter_has_pets,adopter_hours_alone,adopter_pref_color,adopter_pref_age,adopter_pref_gender,adopter_desired_tags,color_matched,age_matched,gender_matched,is_dog,is_cat,pet_age_kitten_puppy,pet_age_young,pet_age_adult,pet_age_senior,pet_is_male,pet_is_female,pref_age_kitten_puppy,pref_age_young,pref_age_adult,pref_age_senior,pref_gender_male,pref_gender_female,tag_similarity,living_apartment,living_yard,living_no_yard,activity_relaxed,activity_moderate,activity_high,exp_first_time,exp_experienced,has_kids,has_other_pets,hours_0_3,hours_4_7,hours_8_plus,special_care_cap,pet_special_need,adopter_tag_friendly,adopter_tag_calm,adopter_tag_energetic,adopter_tag_shy,adopter_tag_playful,adopter_tag_independent,adopter_tag_affectionate,adopter_tag_protective,pet_tag_friendly,pet_tag_calm,pet_tag_energetic,pet_tag_shy,pet_tag_playful,pet_tag_independent,pet_tag_affectionate,pet_tag_protective,is_compatible
Tiger,cat,Domestic Shorthair Mix,adult,Tabby,Male,Calm; Independent; Affectionate,house_no_yard,relaxed,first_time,0,0,0_3,Black,young,female,Energetic; Affectionate,0.0,0.4,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.408248,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Jesse,dog,Miniature Poodle Mix,adult,White,Male,Friendly; Playful; Affectionate,house_with_yard,high,experienced,0,0,0_3,any,young,female,Calm; Independent,1.0,0.4,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
*Bashful,dog,Labrador Retriever Mix,kitten_puppy,Black,Male,Friendly; Energetic; Playful; Affectionate,house_with_yard,high,first_time,1,0,8_plus,White,any,female,Shy; Protective,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
Momo,dog,Tibetan Spaniel Mix,young,Tricolor,Female,Friendly; Energetic; Playful; Affectionate,house_no_yard,high,experienced,0,1,8_plus,any,young,male,Calm,1.0,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Hickory,dog,Rottweiler Mix,kitten_puppy,Black,Male,Friendly; Energetic; Playful,house_with_yard,relaxed,experienced,0,1,0_3,Gray,senior,female,Independent; Shy; Protective,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Moejoe,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Male,Energetic; Playful; Affectionate,house_with_yard,moderate,first_time,0,0,4_7,Brown,any,female,Protective,0.0,1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Victoria,cat,Siamese Mix,kitten_puppy,Brown,Female,Energetic; Playful; Affectionate,apartment,moderate,first_time,0,0,0_3,Brown,senior,female,Calm; Affectionate; Protective,1.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0.333333,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
Duke,dog,Labrador Retriever Mix,young,Orange,Male,Friendly; Energetic; Playful; Affectionate,apartment,moderate,experienced,0,0,8_plus,any,senior,any,Affectionate; Shy,1.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.353553,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
*Freddie,cat,Domestic Shorthair Mix,kitten_puppy,Gray,Male,Energetic; Playful; Affectionate,house_with_yard,relaxed,experienced,1,0,0_3,any,kitten_puppy,male,Playful,1.0,1.0,1.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.57735,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
Red,dog,Australian Cattle Dog Mix,adult,Orange,Male,Friendly; Affectionate,apartment,relaxed,experienced,0,1,8_plus,Gray,kitten_puppy,female,Protective; Playful,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
Sweet Pete,cat,Domestic Longhair Mix,kitten_puppy,Gray,Male,Energetic; Playful; Affectionate,apartment,relaxed,experienced,0,1,8_plus,Black,any,male,Independent; Protective,0.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
*Buttercup,dog,Pit Bull Mix,kitten_puppy,White,Female,Friendly; Energetic; Playful,apartment,moderate,first_time,1,0,0_3,Black,kitten_puppy,any,Friendly; Shy; Protective,0.0,1.0,1.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.333333,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Shelter Rescue,dog,Pit Bull Mix,kitten_puppy,Black,Male,Friendly; Energetic; Playful,house_no_yard,moderate,experienced,0,1,8_plus,any,kitten_puppy,female,Shy; Independent,1.0,1.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
Shelter Rescue,dog,Australian Cattle Dog Mix,kitten_puppy,Black,Female,Friendly; Energetic; Playful,apartment,high,first_time,0,1,0_3,any,adult,any,Calm; Protective; Friendly,1.0,0.0,1.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.333333,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
*Jimmy,dog,Labrador Retriever Mix,young,Orange,Male,Friendly; Energetic; Playful; Affectionate,apartment,high,first_time,0,1,8_plus,Brown,senior,any,Shy,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
Cody,cat,Domestic Shorthair,young,White,Male,Calm; Independent; Affectionate,house_no_yard,relaxed,first_time,1,1,8_plus,Tabby,any,female,Protective; Calm,0.0,1.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.408248,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
*Katie,cat,Domestic Shorthair Mix,kitten_puppy,Orange,Female,Energetic; Playful; Affectionate,apartment,moderate,first_time,0,1,4_7,Tabby,adult,female,Protective; Calm; Shy,0.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
Stich,dog,Pit Bull/Pharaoh Hound,young,White,Male,Friendly; Energetic; Playful,house_with_yard,moderate,first_time,1,0,8_plus,Tricolor,kitten_puppy,any,Friendly,0.0,0.4,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.57735,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
*Brianna,cat,Domestic Shorthair Mix,young,White,Female,Calm; Independent; Affectionate,house_no_yard,high,first_time,1,1,0_3,any,adult,any,Energetic,1.0,0.4,1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
Holmes,cat,Siamese Mix,kitten_puppy,Brown,Male,Energetic; Playful; Affectionate,house_no_yard,relaxed,first_time,1,0,4_7,Tabby,kitten_puppy,male,Protective,0.0,1.0,1.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Lilith,dog,Staffordshire Mix,young,White,Female,Friendly; Energetic; Playful,house_no_yard,moderate,experienced,1,1,4_7,Gray,young,any,Shy,0.0,1.0,1.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
Journey,dog,Chihuahua Shorthair Mix,adult,White,Female,Friendly; Calm; Affectionate,house_with_yard,relaxed,first_time,1,0,0_3,White,senior,male,Independent; Calm,1.0,0.4,0.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0.408248,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
Shelter Rescue,cat,Siamese Mix,young,Brown,Female,Calm; Playful; Independent; Affectionate,apartment,high,experienced,1,1,8_plus,White,senior,male,Energetic; Friendly; Independent,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.288675,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
*Quirky,dog,Labrador Retriever/Jack Russell Terrier,adult,Black,Female,Friendly; Energetic; Playful; Affectionate,house_with_yard,high,first_time,1,0,0_3,White,kitten_puppy,female,Independent; Calm; Playful,0.0,0.0,1.0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0.288675,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0
*Dot,dog,Chihuahua Longhair,kitten_puppy,Tricolor,Female,Friendly; Calm; Energetic; Playful; Affectionate,house_no_yard,relaxed,first_time,1,0,4_7,Black,any,male,Protective; Energetic; Shy,0.0,1.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.258199,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0
*Allie,cat,Domestic Shorthair Mix,young,White,Female,Calm; Independent; Affectionate,house_no_yard,high,first_time,1,0,0_3,White,senior,any,Energetic; Calm; Affectionate,1.0,0.0,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.666667,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1
*Wellesley,cat,Domestic Shorthair Mix,kitten_puppy,Gray,Female,Energetic; Playful; Affectionate,apartment,high,experienced,0,0,0_3,Gray,senior,any,Affectionate,1.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.57735,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
*Joey,dog,Jack Russell Terrier Mix,young,White,Male,Friendly; Energetic; Playful,apartment,relaxed,experienced,0,0,4_7,any,kitten_puppy,any,Affectionate; Protective,1.0,0.4,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
Shelter Rescue,dog,Labrador Retriever Mix,young,Black,Male,Friendly; Energetic; Playful; Affectionate,house_no_yard,moderate,experienced,0,1,4_7,Black,any,male,Independent,1.0,1.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
Shadow,cat,Domestic Shorthair Mix,senior,Tabby,Male,Calm; Independent,house_with_yard,relaxed,experienced,0,0,4_7,Brown,senior,male,Independent; Playful,0.0,1.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Tricolor,Female,Energetic; Playful; Affectionate,house_no_yard,moderate,first_time,1,0,4_7,Tricolor,any,female,Energetic,1.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.57735,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
*Bonnie,dog,Plott Hound Mix,adult,Tabby,Female,Friendly; Energetic; Affectionate,house_no_yard,high,experienced,0,0,8_plus,Gray,any,male,Protective; Affectionate,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.408248,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0
Chicken Lil,cat,Domestic Shorthair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,house_no_yard,high,experienced,1,0,8_plus,any,adult,female,Protective; Calm,1.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Spot,dog,Australian Cattle Dog/Labrador Retriever,young,Black,Male,Friendly; Energetic; Playful; Affectionate,apartment,relaxed,experienced,0,0,4_7,Tricolor,adult,any,Independent; Playful,0.0,0.4,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.353553,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0
*Fantine,dog,Carolina Dog Mix,kitten_puppy,Orange,Female,Friendly; Energetic; Playful,house_no_yard,relaxed,first_time,0,0,0_3,White,senior,male,Friendly; Energetic,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.816497,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Fiona,dog,Pembroke Welsh Corgi Mix,adult,Brown,Female,Friendly; Affectionate,house_no_yard,high,experienced,0,0,4_7,Gray,adult,any,Affectionate; Friendly; Energetic,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.816497,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
*Sully,dog,Pit Bull Mix,young,Brown,Female,Friendly; Energetic; Playful,house_with_yard,high,first_time,0,0,4_7,Gray,any,female,Playful; Friendly,0.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.816497,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
Shelter Rescue,dog,Pointer/Labrador Retriever,young,White,Male,Friendly; Energetic; Playful; Affectionate,house_with_yard,moderate,first_time,0,0,0_3,Orange,any,female,Energetic; Shy; Protective,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.288675,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0
Pamplemousse,cat,Snowshoe Mix,kitten_puppy,White,Female,Energetic; Playful; Affectionate,apartment,moderate,first_time,1,0,8_plus,Brown,senior,male,Shy; Playful; Protective,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0.333333,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0
Shelter Rescue,dog,Miniature Poodle Mix,young,White,Female,Friendly; Energetic; Playful; Affectionate,apartment,high,experienced,0,0,4_7,Tabby,senior,female,Protective; Calm; Energetic,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.288675,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
*Owen,dog,Pit Bull Mix,adult,White,Male,Friendly; Energetic; Affectionate,house_with_yard,high,first_time,1,0,8_plus,Tricolor,adult,male,Playful; Friendly,0.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.408248,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
*Oreo,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,house_with_yard,high,experienced,1,0,4_7,Tabby,any,female,Affectionate; Playful,0.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.816497,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
*Franklin,cat,Domestic Shorthair Mix,kitten_puppy,Orange,Male,Energetic; Playful; Affectionate,house_no_yard,relaxed,first_time,1,0,8_plus,Black,kitten_puppy,male,Playful; Independent,0.0,1.0,1.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.408248,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
Sydney,cat,Domestic Shorthair Mix,senior,Black,Female,Calm; Independent,house_with_yard,high,first_time,0,1,8_plus,Gray,young,any,Shy,0.0,0.0,1.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Django,cat,Domestic Medium Hair Mix,kitten_puppy,Orange,Male,Energetic; Playful; Affectionate,house_no_yard,moderate,first_time,1,0,4_7,White,any,female,Calm; Friendly,0.0,1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Rey,dog,Chihuahua Shorthair Mix,kitten_puppy,White,Male,Friendly; Calm; Energetic; Playful; Affectionate,house_no_yard,moderate,experienced,1,0,0_3,Orange,young,female,Affectionate; Playful,0.0,0.4,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.632456,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0
*Pachangas,dog,Miniature Poodle Mix,kitten_puppy,White,Female,Friendly; Energetic; Playful; Affectionate,house_with_yard,moderate,experienced,0,0,4_7,any,any,female,Independent; Playful; Shy,1.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.288675,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1
*Weaver,dog,Doberman Pinsch Mix,adult,Black,Male,Friendly; Affectionate,house_with_yard,moderate,experienced,0,0,4_7,Gray,any,any,Playful,0.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Shelter Rescue,dog,Dachshund Mix,kitten_puppy,Black,Female,Friendly; Calm; Energetic; Playful; Affectionate,apartment,high,experienced,1,0,4_7,Tabby,senior,male,Energetic; Friendly; Calm,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.774597,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0
Buddy,dog,Labrador Retriever/Boxer,kitten_puppy,Black,Male,Friendly; Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,1,0,0_3,any,any,female,Protective; Independent,1.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0
Shelter Rescue,cat,Domestic Medium Hair Mix,kitten_puppy,Tricolor,Female,Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,0,0,8_plus,Orange,adult,any,Friendly; Energetic,0.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.408248,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Shelter Rescue,dog,Belgian Malinois Mix,young,Black,Female,Friendly; Energetic; Playful,house_with_yard,high,first_time,0,0,4_7,Tabby,adult,female,Calm; Affectionate; Playful,0.0,0.4,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.333333,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
*Leona,dog,Pit Bull,kitten_puppy,White,Female,Friendly; Energetic; Playful,house_with_yard,moderate,first_time,0,0,4_7,any,any,male,Independent; Protective,1.0,1.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
Bobby,dog,Jack Russell Terrier Mix,kitten_puppy,White,Male,Friendly; Energetic; Playful,house_no_yard,moderate,experienced,1,0,4_7,Black,adult,female,Friendly; Independent,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.408248,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
Lilly,cat,Domestic Shorthair Mix,kitten_puppy,Tricolor,Female,Energetic; Playful; Affectionate,house_no_yard,high,first_time,0,0,0_3,any,any,female,Friendly; Shy,1.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
Sally,dog,Labrador Retriever Mix,young,Black,Female,Friendly; Energetic; Playful; Affectionate,house_with_yard,high,first_time,1,0,0_3,any,senior,female,Energetic,1.0,0.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.5,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
Chula,dog,Miniature Poodle/Lhasa Apso,young,White,Female,Friendly; Energetic; Playful; Affectionate,house_no_yard,moderate,first_time,1,1,4_7,White,adult,any,Affectionate; Independent; Shy,1.0,0.4,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.288675,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Tricolor,Female,Energetic; Playful; Affectionate,house_with_yard,moderate,first_time,1,1,8_plus,Tabby,any,any,Energetic; Calm,0.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.408248,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
*Fitzwilly,cat,Domestic Longhair Mix,kitten_puppy,Black,Male,Energetic; Playful; Affectionate,house_with_yard,moderate,first_time,1,0,0_3,Tricolor,adult,male,Calm; Protective; Friendly,0.0,0.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Daisy,dog,Pit Bull Mix,young,Black,Female,Friendly; Energetic; Playful,apartment,high,experienced,0,0,4_7,Brown,any,any,Energetic; Calm; Independent,0.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
*Bilbo,cat,Domestic Medium Hair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,house_no_yard,moderate,first_time,0,0,8_plus,Brown,any,any,Protective; Affectionate,0.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.408248,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
Shelter Rescue,dog,Australian Cattle Dog/Boxer,kitten_puppy,White,Female,Friendly; Energetic; Playful,apartment,moderate,first_time,1,0,8_plus,White,young,any,Energetic,1.0,0.4,1.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.57735,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
Cosmo,cat,Domestic Shorthair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,house_no_yard,high,experienced,1,1,0_3,Tricolor,kitten_puppy,female,Friendly; Independent,0.0,1.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
Lucy,dog,Pit Bull Mix,young,White,Female,Friendly; Energetic; Playful,apartment,relaxed,experienced,1,1,0_3,Brown,adult,female,Protective,0.0,0.4,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Sissy,dog,Chihuahua Shorthair Mix,young,Brown,Female,Friendly; Calm; Energetic; Playful; Affectionate,apartment,high,first_time,1,0,4_7,Gray,young,male,Playful,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.447214,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
*Star,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,apartment,high,experienced,0,1,0_3,Gray,adult,female,Protective; Friendly,0.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Sawyer,dog,Labrador Retriever Mix,kitten_puppy,Orange,Male,Friendly; Energetic; Playful; Affectionate,apartment,high,experienced,1,0,4_7,Gray,kitten_puppy,any,Friendly; Affectionate; Playful,0.0,1.0,1.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.866025,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
Crag,dog,Labrador Retriever/Standard Schnauzer,adult,Black,Male,Friendly; Playful; Affectionate,house_with_yard,high,experienced,1,0,8_plus,Tabby,young,male,Calm; Independent; Protective,0.0,0.4,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
